# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jan 21 10:50:49 2026
#
# User preference: *
#
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN sy_dist:        Distance [pc]
#
discoverymethod,disc_year,sy_dist
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2010,646.34600000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2014,586.53100000
Transit,2016,693.61800000
Transit,2016,693.61800000
Transit,2016,693.61800000
Transit,2016,693.61800000
Transit,2016,693.61800000
Transit,2016,693.61800000
Transit,2016,693.61800000
Transit,2016,693.61800000
Transit,2016,693.61800000
Transit,2016,693.61800000
Transit,2016,742.47300000
Transit,2016,742.47300000
Transit,2016,742.47300000
Transit,2016,742.47300000
Transit,2016,742.47300000
Transit,2016,742.47300000
Transit,2016,742.47300000
Transit,2016,742.47300000
Transit,2016,742.47300000
Transit,2016,742.47300000
Transit,2016,1246.05000000
Transit,2016,1246.05000000
Transit,2016,1246.05000000
Transit,2016,1246.05000000
Transit,2016,1246.05000000
Transit,2016,1246.05000000
Transit,2016,1246.05000000
Transit,2016,1246.05000000
Transit,2016,1246.05000000
Transit,2016,1246.05000000
Transit,2016,1331.92000000
Transit,2016,1331.92000000
Transit,2016,1331.92000000
Transit,2016,1331.92000000
Transit,2016,1331.92000000
Transit,2016,1331.92000000
Transit,2016,1331.92000000
Transit,2016,1331.92000000
Transit,2016,1331.92000000
Transit,2016,1331.92000000
Transit,2016,1331.92000000
Transit,2016,530.65800000
Transit,2016,530.65800000
Transit,2016,530.65800000
Transit,2016,530.65800000
Transit,2016,530.65800000
Transit,2016,530.65800000
Transit,2016,530.65800000
Transit,2016,530.65800000
Transit,2016,530.65800000
Transit,2016,530.65800000
Transit,2016,318.00400000
Transit,2016,318.00400000
Transit,2016,318.00400000
Transit,2016,318.00400000
Transit,2016,318.00400000
Transit,2016,318.00400000
Transit,2016,318.00400000
Transit,2016,318.00400000
Transit,2016,318.00400000
Transit,2016,318.00400000
Transit,2016,1090.70000000
Transit,2016,1090.70000000
Transit,2016,1090.70000000
Transit,2016,1090.70000000
Transit,2016,1090.70000000
Transit,2016,1090.70000000
Transit,2016,1090.70000000
Transit,2016,1090.70000000
Transit,2016,1090.70000000
Transit,2016,428.79800000
Transit,2016,428.79800000
Transit,2016,428.79800000
Transit,2016,428.79800000
Transit,2016,428.79800000
Transit,2016,428.79800000
Transit,2016,428.79800000
Transit,2016,428.79800000
Transit,2016,428.79800000
Transit,2016,767.70100000
Transit,2016,767.70100000
Transit,2016,767.70100000
Transit,2016,767.70100000
Transit,2016,767.70100000
Transit,2016,767.70100000
Transit,2016,767.70100000
Transit,2016,767.70100000
Transit,2016,767.70100000
Transit,2016,685.08700000
Transit,2016,685.08700000
Transit,2016,685.08700000
Transit,2016,685.08700000
Transit,2016,685.08700000
Transit,2016,685.08700000
Transit,2016,685.08700000
Transit,2016,685.08700000
Transit,2016,685.08700000
Transit,2016,685.08700000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2014,657.22300000
Transit,2016,726.82800000
Transit,2016,726.82800000
Transit,2016,726.82800000
Transit,2016,726.82800000
Transit,2016,726.82800000
Transit,2016,726.82800000
Transit,2016,726.82800000
Transit,2016,726.82800000
Transit,2016,726.82800000
Transit,2016,726.82800000
Transit,2016,841.53600000
Transit,2016,841.53600000
Transit,2016,841.53600000
Transit,2016,841.53600000
Transit,2016,841.53600000
Transit,2016,841.53600000
Transit,2016,841.53600000
Transit,2016,841.53600000
Transit,2016,841.53600000
Transit,2016,841.53600000
Transit,2016,1671.28000000
Transit,2016,1671.28000000
Transit,2016,1671.28000000
Transit,2016,1671.28000000
Transit,2016,1671.28000000
Transit,2016,1671.28000000
Transit,2016,1671.28000000
Transit,2016,1671.28000000
Transit,2016,1671.28000000
Transit,2016,1671.28000000
Transit,2016,1073.88000000
Transit,2016,1073.88000000
Transit,2016,1073.88000000
Transit,2016,1073.88000000
Transit,2016,1073.88000000
Transit,2016,1073.88000000
Transit,2016,1073.88000000
Transit,2016,1073.88000000
Transit,2016,1073.88000000
Transit,2016,418.41700000
Transit,2016,418.41700000
Transit,2016,418.41700000
Transit,2016,418.41700000
Transit,2016,418.41700000
Transit,2016,418.41700000
Transit,2016,418.41700000
Transit,2016,418.41700000
Transit,2016,418.41700000
Transit,2016,418.41700000
Transit,2016,418.41700000
Transit,2016,983.24500000
Transit,2016,983.24500000
Transit,2016,983.24500000
Transit,2016,983.24500000
Transit,2016,983.24500000
Transit,2016,983.24500000
Transit,2016,983.24500000
Transit,2016,983.24500000
Transit,2016,983.24500000
Transit,2016,983.24500000
Transit,2016,983.24500000
Transit,2016,1008.57000000
Transit,2016,1008.57000000
Transit,2016,1008.57000000
Transit,2016,1008.57000000
Transit,2016,1008.57000000
Transit,2016,1008.57000000
Transit,2016,1008.57000000
Transit,2016,1008.57000000
Transit,2016,1008.57000000
Transit,2016,1008.57000000
Transit,2016,568.48700000
Transit,2016,568.48700000
Transit,2016,568.48700000
Transit,2016,568.48700000
Transit,2016,568.48700000
Transit,2016,568.48700000
Transit,2016,568.48700000
Transit,2016,568.48700000
Transit,2016,568.48700000
Transit,2016,568.48700000
Transit,2016,888.32500000
Transit,2016,888.32500000
Transit,2016,888.32500000
Transit,2016,888.32500000
Transit,2016,888.32500000
Transit,2016,888.32500000
Transit,2016,888.32500000
Transit,2016,888.32500000
Transit,2016,888.32500000
Transit,2016,888.32500000
Transit,2016,1757.23000000
Transit,2016,1757.23000000
Transit,2016,1757.23000000
Transit,2016,1757.23000000
Transit,2016,1757.23000000
Transit,2016,1757.23000000
Transit,2016,1757.23000000
Transit,2016,1757.23000000
Transit,2016,1757.23000000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2014,513.20600000
Transit,2016,615.23100000
Transit,2016,615.23100000
Transit,2016,615.23100000
Transit,2016,615.23100000
Transit,2016,615.23100000
Transit,2016,615.23100000
Transit,2016,615.23100000
Transit,2016,615.23100000
Transit,2016,615.23100000
Transit,2016,482.04700000
Transit,2016,482.04700000
Transit,2016,482.04700000
Transit,2016,482.04700000
Transit,2016,482.04700000
Transit,2016,482.04700000
Transit,2016,482.04700000
Transit,2016,482.04700000
Transit,2016,482.04700000
Transit,2016,482.04700000
Transit,2016,482.04700000
Transit,2016,1230.42000000
Transit,2016,1230.42000000
Transit,2016,1230.42000000
Transit,2016,1230.42000000
Transit,2016,1230.42000000
Transit,2016,1230.42000000
Transit,2016,1230.42000000
Transit,2016,1230.42000000
Transit,2016,1230.42000000
Transit,2016,1230.42000000
Transit,2016,704.32300000
Transit,2016,704.32300000
Transit,2016,704.32300000
Transit,2016,704.32300000
Transit,2016,704.32300000
Transit,2016,704.32300000
Transit,2016,704.32300000
Transit,2016,704.32300000
Transit,2016,704.32300000
Transit,2016,289.89900000
Transit,2016,289.89900000
Transit,2016,289.89900000
Transit,2016,289.89900000
Transit,2016,289.89900000
Transit,2016,289.89900000
Transit,2016,289.89900000
Transit,2016,289.89900000
Transit,2016,289.89900000
Transit,2016,289.89900000
Transit,2016,2011.41000000
Transit,2016,2011.41000000
Transit,2016,2011.41000000
Transit,2016,2011.41000000
Transit,2016,2011.41000000
Transit,2016,2011.41000000
Transit,2016,2011.41000000
Transit,2016,2011.41000000
Transit,2016,2011.41000000
Transit,2016,635.73600000
Transit,2016,635.73600000
Transit,2016,635.73600000
Transit,2016,635.73600000
Transit,2016,635.73600000
Transit,2016,635.73600000
Transit,2016,635.73600000
Transit,2016,635.73600000
Transit,2016,635.73600000
Transit,2016,635.73600000
Transit,2016,635.73600000
Transit,2023,635.73600000
Transit,2023,635.73600000
Transit,2023,635.73600000
Transit,2023,635.73600000
Transit,2023,635.73600000
Transit,2023,635.73600000
Transit,2023,635.73600000
Transit,2023,635.73600000
Transit,2016,842.45900000
Transit,2016,842.45900000
Transit,2016,842.45900000
Transit,2016,842.45900000
Transit,2016,842.45900000
Transit,2016,842.45900000
Transit,2016,842.45900000
Transit,2016,842.45900000
Transit,2016,842.45900000
Transit,2016,1083.41000000
Transit,2016,1083.41000000
Transit,2016,1083.41000000
Transit,2016,1083.41000000
Transit,2016,1083.41000000
Transit,2016,1083.41000000
Transit,2016,1083.41000000
Transit,2016,1083.41000000
Transit,2016,1083.41000000
Transit,2016,1183.88000000
Transit,2016,1183.88000000
Transit,2016,1183.88000000
Transit,2016,1183.88000000
Transit,2016,1183.88000000
Transit,2016,1183.88000000
Transit,2016,1183.88000000
Transit,2016,1183.88000000
Transit,2016,1183.88000000
Transit,2016,1183.88000000
Transit,2016,1183.88000000
Transit,2016,1183.88000000
Transit,2016,1183.88000000
Transit,2016,1183.88000000
Transit,2016,1183.88000000
Transit,2016,1183.88000000
Transit,2016,1183.88000000
Transit,2016,1183.88000000
Transit,2016,1183.88000000
Transit,2016,1183.88000000
Transit,2016,1183.88000000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2014,262.35100000
Transit,2016,249.34300000
Transit,2016,249.34300000
Transit,2016,249.34300000
Transit,2016,249.34300000
Transit,2016,249.34300000
Transit,2016,249.34300000
Transit,2016,249.34300000
Transit,2016,249.34300000
Transit,2016,249.34300000
Transit,2016,249.34300000
Transit,2016,249.34300000
Transit,2016,249.34300000
Transit,2021,249.34300000
Transit,2021,249.34300000
Transit,2021,249.34300000
Transit,2021,249.34300000
Transit,2021,249.34300000
Transit,2021,249.34300000
Transit,2021,249.34300000
Transit,2021,249.34300000
Transit,2021,249.34300000
Transit,2021,249.34300000
Transit,2021,249.34300000
Transit,2021,249.34300000
Transit,2021,249.34300000
Transit,2021,249.34300000
Transit,2021,249.34300000
Transit,2021,249.34300000
Transit,2021,249.34300000
Transit,2021,249.34300000
Transit,2016,1030.70000000
Transit,2016,1030.70000000
Transit,2016,1030.70000000
Transit,2016,1030.70000000
Transit,2016,1030.70000000
Transit,2016,1030.70000000
Transit,2016,1030.70000000
Transit,2016,1030.70000000
Transit,2016,1030.70000000
Transit,2016,867.93100000
Transit,2016,867.93100000
Transit,2016,867.93100000
Transit,2016,867.93100000
Transit,2016,867.93100000
Transit,2016,867.93100000
Transit,2016,867.93100000
Transit,2016,867.93100000
Transit,2016,867.93100000
Transit,2016,867.93100000
Transit,2016,753.13500000
Transit,2016,753.13500000
Transit,2016,753.13500000
Transit,2016,753.13500000
Transit,2016,753.13500000
Transit,2016,753.13500000
Transit,2016,753.13500000
Transit,2016,753.13500000
Transit,2016,753.13500000
Transit,2016,753.13500000
Transit,2016,944.44500000
Transit,2016,944.44500000
Transit,2016,944.44500000
Transit,2016,944.44500000
Transit,2016,944.44500000
Transit,2016,944.44500000
Transit,2016,944.44500000
Transit,2016,944.44500000
Transit,2016,944.44500000
Transit,2016,944.44500000
Transit,2016,1314.64000000
Transit,2016,1314.64000000
Transit,2016,1314.64000000
Transit,2016,1314.64000000
Transit,2016,1314.64000000
Transit,2016,1314.64000000
Transit,2016,1314.64000000
Transit,2016,1314.64000000
Transit,2016,1314.64000000
Transit,2016,1314.64000000
Transit,2016,491.40600000
Transit,2016,491.40600000
Transit,2016,491.40600000
Transit,2016,491.40600000
Transit,2016,491.40600000
Transit,2016,491.40600000
Transit,2016,491.40600000
Transit,2016,491.40600000
Transit,2016,491.40600000
Transit,2016,921.77800000
Transit,2016,921.77800000
Transit,2016,921.77800000
Transit,2016,921.77800000
Transit,2016,921.77800000
Transit,2016,921.77800000
Transit,2016,921.77800000
Transit,2016,921.77800000
Transit,2016,921.77800000
Transit,2016,921.77800000
Transit,2016,872.32800000
Transit,2016,872.32800000
Transit,2016,872.32800000
Transit,2016,872.32800000
Transit,2016,872.32800000
Transit,2016,872.32800000
Transit,2016,872.32800000
Transit,2016,872.32800000
Transit,2016,872.32800000
Transit,2016,495.15600000
Transit,2016,495.15600000
Transit,2016,495.15600000
Transit,2016,495.15600000
Transit,2016,495.15600000
Transit,2016,495.15600000
Transit,2016,495.15600000
Transit,2016,495.15600000
Transit,2016,495.15600000
Transit,2016,495.15600000
Transit,2014,259.53300000
Transit,2014,259.53300000
Transit,2014,259.53300000
Transit,2014,259.53300000
Transit,2014,259.53300000
Transit,2014,259.53300000
Transit,2014,259.53300000
Transit,2014,259.53300000
Transit,2014,259.53300000
Transit,2014,259.53300000
Transit,2014,259.53300000
Transit,2014,259.53300000
Transit,2014,259.53300000
Transit,2014,259.53300000
Transit,2014,259.53300000
Transit,2014,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2013,259.53300000
Transit,2016,656.48000000
Transit,2016,656.48000000
Transit,2016,656.48000000
Transit,2016,656.48000000
Transit,2016,656.48000000
Transit,2016,656.48000000
Transit,2016,656.48000000
Transit,2016,656.48000000
Transit,2016,656.48000000
Transit,2016,656.48000000
Transit,2016,393.64200000
Transit,2016,393.64200000
Transit,2016,393.64200000
Transit,2016,393.64200000
Transit,2016,393.64200000
Transit,2016,393.64200000
Transit,2016,393.64200000
Transit,2016,393.64200000
Transit,2016,393.64200000
Transit,2016,393.64200000
Transit,2016,1273.51000000
Transit,2016,1273.51000000
Transit,2016,1273.51000000
Transit,2016,1273.51000000
Transit,2016,1273.51000000
Transit,2016,1273.51000000
Transit,2016,1273.51000000
Transit,2016,1273.51000000
Transit,2016,1273.51000000
Transit,2016,1273.51000000
Transit,2016,555.18900000
Transit,2016,555.18900000
Transit,2016,555.18900000
Transit,2016,555.18900000
Transit,2016,555.18900000
Transit,2016,555.18900000
Transit,2016,555.18900000
Transit,2016,555.18900000
Transit,2016,555.18900000
Transit,2016,555.18900000
Transit,2016,555.18900000
Transit,2016,555.18900000
Transit,2016,555.18900000
Transit,2016,555.18900000
Transit,2016,555.18900000
Transit,2016,555.18900000
Transit,2016,1140.57000000
Transit,2016,1140.57000000
Transit,2016,1140.57000000
Transit,2016,1140.57000000
Transit,2016,1140.57000000
Transit,2016,1140.57000000
Transit,2016,1140.57000000
Transit,2016,1140.57000000
Transit,2016,1140.57000000
Transit,2016,1140.57000000
Transit,2016,691.96100000
Transit,2016,691.96100000
Transit,2016,691.96100000
Transit,2016,691.96100000
Transit,2016,691.96100000
Transit,2016,691.96100000
Transit,2016,691.96100000
Transit,2016,691.96100000
Transit,2016,703.03800000
Transit,2016,703.03800000
Transit,2016,703.03800000
Transit,2016,703.03800000
Transit,2016,703.03800000
Transit,2016,703.03800000
Transit,2016,703.03800000
Transit,2016,703.03800000
Transit,2016,703.03800000
Transit,2016,1657.36000000
Transit,2016,1657.36000000
Transit,2016,1657.36000000
Transit,2016,1657.36000000
Transit,2016,1657.36000000
Transit,2016,1657.36000000
Transit,2016,1657.36000000
Transit,2016,1657.36000000
Transit,2016,1657.36000000
Transit,2016,1657.36000000
Transit,2016,625.69200000
Transit,2016,625.69200000
Transit,2016,625.69200000
Transit,2016,625.69200000
Transit,2016,625.69200000
Transit,2016,625.69200000
Transit,2016,625.69200000
Transit,2016,625.69200000
Transit,2016,625.69200000
Transit,2016,1217.73000000
Transit,2016,1217.73000000
Transit,2016,1217.73000000
Transit,2016,1217.73000000
Transit,2016,1217.73000000
Transit,2016,1217.73000000
Transit,2016,1217.73000000
Transit,2016,1217.73000000
Transit,2016,1217.73000000
Transit,2014,623.60900000
Transit,2014,623.60900000
Transit,2014,623.60900000
Transit,2014,623.60900000
Transit,2014,623.60900000
Transit,2014,623.60900000
Transit,2014,623.60900000
Transit,2014,623.60900000
Transit,2014,623.60900000
Transit,2014,623.60900000
Transit,2014,623.60900000
Transit,2014,623.60900000
Transit,2014,623.60900000
Transit,2014,623.60900000
Transit,2014,623.60900000
Transit,2014,623.60900000
Transit,2014,623.60900000
Transit,2014,623.60900000
Transit,2014,623.60900000
Transit,2014,623.60900000
Transit,2014,623.60900000
Transit,2014,623.60900000
Transit,2014,623.60900000
Transit,2016,358.51800000
Transit,2016,358.51800000
Transit,2016,358.51800000
Transit,2016,358.51800000
Transit,2016,358.51800000
Transit,2016,358.51800000
Transit,2016,358.51800000
Transit,2016,358.51800000
Transit,2016,358.51800000
Transit,2016,682.43600000
Transit,2016,682.43600000
Transit,2016,682.43600000
Transit,2016,682.43600000
Transit,2016,682.43600000
Transit,2016,682.43600000
Transit,2016,682.43600000
Transit,2016,682.43600000
Transit,2016,682.43600000
Transit,2016,682.43600000
Transit,2016,215.23300000
Transit,2016,215.23300000
Transit,2016,215.23300000
Transit,2016,215.23300000
Transit,2016,215.23300000
Transit,2016,215.23300000
Transit,2016,215.23300000
Transit,2016,215.23300000
Transit,2016,215.23300000
Transit,2016,215.23300000
Transit,2016,1119.49000000
Transit,2016,1119.49000000
Transit,2016,1119.49000000
Transit,2016,1119.49000000
Transit,2016,1119.49000000
Transit,2016,1119.49000000
Transit,2016,1119.49000000
Transit,2016,1119.49000000
Transit,2016,1460.10000000
Transit,2016,1460.10000000
Transit,2016,1460.10000000
Transit,2016,1460.10000000
Transit,2016,1460.10000000
Transit,2016,1460.10000000
Transit,2016,1460.10000000
Transit,2016,1460.10000000
Transit,2016,1460.10000000
Transit,2016,1460.10000000
Transit,2016,1460.10000000
Transit,2016,1460.10000000
Transit,2016,1460.10000000
Transit,2016,1460.10000000
Transit,2016,1460.10000000
Transit,2016,1460.10000000
Transit,2016,1460.10000000
Transit,2016,1128.72000000
Transit,2016,1128.72000000
Transit,2016,1128.72000000
Transit,2016,1128.72000000
Transit,2016,1128.72000000
Transit,2016,1128.72000000
Transit,2016,1128.72000000
Transit,2016,1128.72000000
Transit,2016,1128.72000000
Transit,2016,691.33100000
Transit,2016,691.33100000
Transit,2016,691.33100000
Transit,2016,691.33100000
Transit,2016,691.33100000
Transit,2016,691.33100000
Transit,2016,691.33100000
Transit,2016,691.33100000
Transit,2016,691.33100000
Transit,2016,691.33100000
Transit,2016,342.14400000
Transit,2016,342.14400000
Transit,2016,342.14400000
Transit,2016,342.14400000
Transit,2016,342.14400000
Transit,2016,342.14400000
Transit,2016,342.14400000
Transit,2016,342.14400000
Transit,2016,342.14400000
Transit,2016,1484.25000000
Transit,2016,1484.25000000
Transit,2016,1484.25000000
Transit,2016,1484.25000000
Transit,2016,1484.25000000
Transit,2016,1484.25000000
Transit,2016,1484.25000000
Transit,2016,1484.25000000
Transit,2016,1484.25000000
Transit,2016,1484.25000000
Transit,2016,1484.25000000
Transit,2016,1213.71000000
Transit,2016,1213.71000000
Transit,2016,1213.71000000
Transit,2016,1213.71000000
Transit,2016,1213.71000000
Transit,2016,1213.71000000
Transit,2016,1213.71000000
Transit,2016,1213.71000000
Transit,2016,1213.71000000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2014,955.16800000
Transit,2016,1077.63000000
Transit,2016,1077.63000000
Transit,2016,1077.63000000
Transit,2016,1077.63000000
Transit,2016,1077.63000000
Transit,2016,1077.63000000
Transit,2016,1077.63000000
Transit,2016,1077.63000000
Transit,2016,1077.63000000
Transit,2016,547.72600000
Transit,2016,547.72600000
Transit,2016,547.72600000
Transit,2016,547.72600000
Transit,2016,547.72600000
Transit,2016,547.72600000
Transit,2016,547.72600000
Transit,2016,547.72600000
Transit,2016,547.72600000
Transit,2016,547.72600000
Transit,2016,940.21100000
Transit,2016,940.21100000
Transit,2016,940.21100000
Transit,2016,940.21100000
Transit,2016,940.21100000
Transit,2016,940.21100000
Transit,2016,940.21100000
Transit,2016,940.21100000
Transit,2016,940.21100000
Transit,2016,940.21100000
Transit,2023,940.21100000
Transit,2023,940.21100000
Transit,2023,940.21100000
Transit,2023,940.21100000
Transit,2023,940.21100000
Transit,2023,940.21100000
Transit,2023,940.21100000
Transit,2016,478.64700000
Transit,2016,478.64700000
Transit,2016,478.64700000
Transit,2016,478.64700000
Transit,2016,478.64700000
Transit,2016,478.64700000
Transit,2016,478.64700000
Transit,2016,478.64700000
Transit,2016,478.64700000
Transit,2016,478.64700000
Transit,2016,431.62200000
Transit,2016,431.62200000
Transit,2016,431.62200000
Transit,2016,431.62200000
Transit,2016,431.62200000
Transit,2016,431.62200000
Transit,2016,431.62200000
Transit,2016,431.62200000
Transit,2016,431.62200000
Transit,2016,431.62200000
Transit,2016,1575.20000000
Transit,2016,1575.20000000
Transit,2016,1575.20000000
Transit,2016,1575.20000000
Transit,2016,1575.20000000
Transit,2016,1575.20000000
Transit,2016,1575.20000000
Transit,2016,1575.20000000
Transit,2016,1575.20000000
Transit,2021,1575.20000000
Transit,2021,1575.20000000
Transit,2021,1575.20000000
Transit,2021,1575.20000000
Transit,2021,1575.20000000
Transit,2021,1575.20000000
Transit,2021,1575.20000000
Transit,2021,1575.20000000
Transit,2016,634.90600000
Transit,2016,634.90600000
Transit,2016,634.90600000
Transit,2016,634.90600000
Transit,2016,634.90600000
Transit,2016,634.90600000
Transit,2016,634.90600000
Transit,2016,634.90600000
Transit,2016,634.90600000
Transit,2016,634.90600000
Transit,2016,820.90500000
Transit,2016,820.90500000
Transit,2016,820.90500000
Transit,2016,820.90500000
Transit,2016,820.90500000
Transit,2016,820.90500000
Transit,2016,820.90500000
Transit,2016,820.90500000
Transit,2016,820.90500000
Transit,2016,752.66600000
Transit,2016,752.66600000
Transit,2016,752.66600000
Transit,2016,752.66600000
Transit,2016,752.66600000
Transit,2016,752.66600000
Transit,2016,752.66600000
Transit,2016,752.66600000
Transit,2016,752.66600000
Transit,2016,752.66600000
Transit,2016,522.82300000
Transit,2016,522.82300000
Transit,2016,522.82300000
Transit,2016,522.82300000
Transit,2016,522.82300000
Transit,2016,522.82300000
Transit,2016,522.82300000
Transit,2016,522.82300000
Transit,2016,522.82300000
Transit,2016,522.82300000
Transit,2014,1455.57000000
Transit,2014,1455.57000000
Transit,2014,1455.57000000
Transit,2014,1455.57000000
Transit,2014,1455.57000000
